Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
T7164,1003,1615.69,POS Payment,18,Tablet,Boston,4,12,3,Credit Card,0
T7165,3899,1955.03,Online Purchase,,Desktop,New York,3,112,13,Credit Card,0
T7166,2922,4502.09,Bank Transfer,14,Tablet,Seattle,0,61,11,Credit Card,0
T7167,2285,136.13,ATM Withdrawal,18,Mobile,Houston,0,12,11,Credit Card,0
T7168,3007,2674.08,Bank Transfer,5,Desktop,San Francisco,2,38,2,Credit Card,0
T7169,4337,3823.85,Bill Payment,9,Mobile,Boston,3,85,5,Credit Card,0
T7170,2314,3007.36,POS Payment,5,Mobile,New York,4,101,3,Credit Card,0
T7171,1225,3629.33,Bank Transfer,10,Desktop,,1,101,4,Credit Card,0
T7172,4055,3976.05,POS Payment,11,Desktop,Chicago,2,28,9,Credit Card,0
T7173,1015,580.22,POS Payment,16,,,1,6,3,Credit Card,0
T7174,4359,4824.29,Online Purchase,9,Desktop,San Francisco,4,52,5,Credit Card,0
T7175,3741,2056.54,POS Payment,19,Unknown Device,Miami,2,107,13,Credit Card,0
T7176,3252,591.76,Bill Payment,7,Desktop,New York,4,94,13,Credit Card,0
T7177,1877,3696.4,Bank Transfer,22,Desktop,Houston,2,30,5,Credit Card,0
T7178,2894,2947.27,ATM Withdrawal,13,Mobile,Los Angeles,4,83,4,Credit Card,0
T7179,2356,3709.01,Bill Payment,14,Tablet,San Francisco,3,21,11,Credit Card,0
T7180,4467,4968.21,Online Purchase,15,,Chicago,3,92,10,Credit Card,0
T7181,3868,2173.64,Bank Transfer,14,Mobile,Miami,1,79,11,Credit Card,1
T7182,3777,49997.8,Bank Transfer,2,Tablet,Los Angeles,1,106,5,Credit Card,0
T7183,4841,140.06,ATM Withdrawal,23,Mobile,San Francisco,0,48,4,Credit Card,0
T7184,3575,2022.28,Bill Payment,2,Tablet,New York,1,46,5,Credit Card,0
T7185,3582,3995.59,Bill Payment,5,Mobile,Boston,2,56,14,Credit Card,0
T7186,1553,187.99,Bill Payment,5,Tablet,Los Angeles,2,93,3,Credit Card,1
T7187,2572,1036.25,POS Payment,0,Tablet,Los Angeles,2,114,7,Credit Card,0
T7188,4589,1570.84,Bill Payment,11,Tablet,Seattle,4,119,7,Credit Card,0
T7189,2936,2885.15,Online Purchase,20,Tablet,Los Angeles,1,77,5,Credit Card,0
T7190,1956,434.79,Bill Payment,12,Mobile,Miami,0,107,2,Credit Card,0
T7191,4454,1433.81,Bank Transfer,1,Mobile,Miami,1,22,6,Credit Card,0
T7192,4774,4781.41,Bank Transfer,20,Tablet,San Francisco,3,29,10,Credit Card,0
T7193,3821,4112.12,Bank Transfer,8,Mobile,New York,0,55,6,Credit Card,0
T7194,1956,3995.35,Bill Payment,18,Desktop,New York,3,16,1,Credit Card,0
T7195,4412,4402.4,Bill Payment,,Tablet,San Francisco,1,66,6,Credit Card,0
T7196,2501,1639.28,Online Purchase,3,Tablet,,3,83,5,Credit Card,0
T7197,1740,3090.88,Online Purchase,11,Tablet,Chicago,2,78,11,Credit Card,0
T7198,2763,1688.63,POS Payment,1,Desktop,San Francisco,4,80,11,Credit Card,0
T7199,2712,2793.47,POS Payment,14,Desktop,Boston,4,15,11,Credit Card,0
T7200,4971,661.78,POS Payment,20,Desktop,Houston,4,49,7,Credit Card,0
T7201,2855,65.09,Bank Transfer,13,Tablet,Houston,0,52,12,Credit Card,0
T7202,3078,1285.99,ATM Withdrawal,17,Tablet,Seattle,3,116,8,Credit Card,0
T7203,1190,2311.24,Bank Transfer,14,Desktop,Houston,1,48,6,Credit Card,0
T7204,3794,4424.54,Bank Transfer,19,Desktop,New York,1,89,4,Credit Card,0
T7205,2069,2518.5,Online Purchase,13,Mobile,Miami,2,103,4,Credit Card,1
T7206,4772,1157.66,POS Payment,0,Desktop,Los Angeles,4,73,14,Credit Card,0
T7207,4317,1022.36,Online Purchase,20,Tablet,San Francisco,4,5,5,Credit Card,0
T7208,1557,4720.12,ATM Withdrawal,20,Mobile,San Francisco,3,26,7,Credit Card,0
T7209,4423,22.09,Bill Payment,4,Tablet,Chicago,1,10,7,Credit Card,0
T7210,2944,856.89,Bank Transfer,17,Mobile,Los Angeles,3,115,2,Credit Card,0
T7211,3625,4923.21,Bill Payment,15,,Seattle,2,54,11,Credit Card,0
T7212,2631,4127,Bank Transfer,7,Mobile,Los Angeles,2,20,8,Credit Card,0
T7213,1057,4706.86,Bank Transfer,23,Desktop,Boston,2,54,14,Credit Card,0
T7214,2127,1146.76,Online Purchase,14,Desktop,San Francisco,3,101,14,Credit Card,0
T7215,3282,354.36,Bill Payment,4,Mobile,Seattle,4,10,7,Credit Card,0
T7216,1111,3280.59,ATM Withdrawal,5,Desktop,Houston,2,91,8,Credit Card,0
T7217,1289,1558.58,Bill Payment,12,Desktop,Chicago,1,13,2,Credit Card,0
T7218,4974,1971.69,POS Payment,3,Tablet,New York,2,89,13,Credit Card,0
T7219,2809,641.56,Bill Payment,17,Mobile,San Francisco,4,85,13,Credit Card,0
T7220,1581,4318.42,Bank Transfer,15,Desktop,Houston,4,18,1,Credit Card,0
T7221,1369,4839.85,POS Payment,3,Desktop,Houston,4,86,4,Credit Card,0
T7222,4302,4944.37,ATM Withdrawal,23,Desktop,San Francisco,3,12,4,Credit Card,0
T7223,2896,2428.93,POS Payment,3,Tablet,Seattle,0,16,5,Credit Card,0
T7224,1870,3110.56,Bank Transfer,13,Desktop,Chicago,3,114,7,Credit Card,0
T7225,3707,2148.09,POS Payment,10,Tablet,Seattle,2,11,9,Credit Card,0
T7226,4875,976.81,ATM Withdrawal,20,Desktop,Chicago,3,9,9,Credit Card,0
T7227,3560,,ATM Withdrawal,15,Desktop,Seattle,3,13,9,Credit Card,0
T7228,4931,1371.48,POS Payment,14,,Houston,0,63,13,Credit Card,0
T7229,2776,2002.59,POS Payment,17,Desktop,Houston,1,30,14,Credit Card,0
T7230,3079,2355.61,ATM Withdrawal,,Desktop,Boston,0,103,3,Credit Card,0
T7231,1544,730.77,Bank Transfer,23,Mobile,Seattle,3,57,9,Credit Card,0
T7232,2739,3608.11,POS Payment,18,Mobile,Los Angeles,3,108,12,Credit Card,0
T7233,4995,4203.46,POS Payment,18,Mobile,San Francisco,0,3,2,Credit Card,0
T7234,3194,1482.38,Bank Transfer,6,Mobile,Los Angeles,1,87,12,Credit Card,0
T7235,1497,3203.21,Bill Payment,4,Tablet,San Francisco,4,17,10,Credit Card,0
T7236,3095,525.4,ATM Withdrawal,21,Desktop,New York,0,117,11,Credit Card,0
T7237,2195,2354.45,Online Purchase,1,Tablet,San Francisco,0,112,8,Credit Card,0
T7238,1805,727.23,ATM Withdrawal,6,Tablet,Boston,2,6,9,Credit Card,0
T7239,1874,4126.21,Bill Payment,1,Mobile,Los Angeles,1,47,1,Credit Card,0
T7240,2443,484.07,Bank Transfer,,,Seattle,0,32,12,Credit Card,0
T7241,3952,2252.36,Online Purchase,9,Desktop,Miami,3,16,2,Credit Card,0
T7242,2210,487.71,POS Payment,11,Tablet,Chicago,4,68,8,Credit Card,0
T7243,2005,2259.59,Bill Payment,23,Desktop,Seattle,0,35,6,Credit Card,0
T7244,2508,3719.85,POS Payment,13,Desktop,,0,9,4,Credit Card,0
T7245,4636,,POS Payment,20,Unknown Device,Houston,2,52,4,Credit Card,0
T7246,2469,4573.06,Bank Transfer,10,Desktop,Houston,3,78,1,Credit Card,0
T7247,3202,,ATM Withdrawal,,Tablet,New York,3,37,3,Credit Card,0
T7248,2976,1215.48,POS Payment,6,Mobile,New York,2,51,10,Credit Card,0
T7249,1794,702.01,Online Purchase,7,,Miami,0,89,12,Credit Card,0
T7250,2597,1406.68,Online Purchase,3,Desktop,Boston,2,65,2,Credit Card,0
T7251,1092,4723.13,Bank Transfer,19,Desktop,New York,3,83,7,Credit Card,0
T7252,2447,1815.01,Online Purchase,19,Mobile,Seattle,2,79,8,Credit Card,0
T7253,4209,1127.78,Online Purchase,23,Desktop,Los Angeles,3,25,5,Credit Card,0
T7254,2257,,POS Payment,4,Mobile,Houston,1,86,9,Credit Card,0
T7255,4184,3546.85,Bank Transfer,11,Tablet,Chicago,3,20,3,Credit Card,0
T7256,3782,3951.07,Bank Transfer,16,,Boston,0,50,12,Credit Card,0
T7257,3815,2517.14,ATM Withdrawal,,Tablet,Miami,3,114,12,Credit Card,0
T7258,4340,576.21,Bank Transfer,14,,Houston,1,81,8,Credit Card,0
T7259,2692,4251.08,Bill Payment,,Mobile,Miami,4,69,13,Credit Card,0
T7260,4930,895.04,Bill Payment,5,Desktop,Boston,4,58,14,Credit Card,0
T7261,1841,4963.95,Bank Transfer,0,Mobile,Boston,3,96,3,Credit Card,0
T7262,2760,2586.26,Bank Transfer,22,Tablet,Seattle,4,84,4,Credit Card,0
T7263,1620,,POS Payment,12,Mobile,Miami,2,2,14,Credit Card,0
T7264,3448,3248.18,Online Purchase,11,Desktop,San Francisco,4,8,14,Credit Card,0
T7265,1974,4875.82,Bank Transfer,21,Mobile,San Francisco,4,11,4,Credit Card,0
T7266,1391,,Bank Transfer,13,Desktop,Miami,3,101,4,Credit Card,0
T7267,3853,1111.74,POS Payment,11,Mobile,Houston,0,29,12,Credit Card,0
T7268,1522,1610.01,Bill Payment,13,Desktop,Chicago,1,33,8,Credit Card,0
T7269,4688,1089.27,Online Purchase,18,Tablet,Los Angeles,3,73,12,Credit Card,1
T7270,1658,909.53,POS Payment,4,Mobile,San Francisco,3,69,10,Credit Card,0
T7271,3897,3977.96,Bank Transfer,19,Mobile,New York,0,45,7,Credit Card,0
T7272,2074,1226.41,Online Purchase,,Tablet,San Francisco,0,49,8,Credit Card,0
T7273,3615,2532.59,Bill Payment,13,Tablet,Seattle,1,78,8,Credit Card,0
T7274,1877,1405.82,POS Payment,7,Mobile,Houston,3,83,10,Credit Card,0
T7275,4059,260.62,ATM Withdrawal,10,Desktop,Houston,3,9,10,Credit Card,0
T7276,1729,2604.87,POS Payment,9,Tablet,Chicago,3,70,14,Credit Card,0
T7277,2864,356.43,Bill Payment,6,,Miami,0,78,1,Credit Card,0
T7278,4077,1437.51,Online Purchase,9,Tablet,Seattle,4,24,6,Credit Card,0
T7279,1982,3203.83,POS Payment,19,Mobile,San Francisco,0,71,14,Credit Card,0
T7280,2608,4700.84,Bill Payment,5,Tablet,Chicago,0,2,8,Credit Card,0
T7281,4553,504.83,Bank Transfer,6,Tablet,New York,2,54,2,Credit Card,0
T7282,4976,4241.69,Bill Payment,,Mobile,San Francisco,2,36,8,Credit Card,1
T7283,3179,2133.73,Bill Payment,15,Tablet,Chicago,4,70,3,Credit Card,0
T7284,4073,4341.81,Bank Transfer,23,Mobile,Chicago,2,39,11,Credit Card,0
T7285,1833,2466.21,Online Purchase,15,Tablet,Seattle,0,100,10,Credit Card,0
T7286,2065,3494.63,Bank Transfer,0,Desktop,Houston,2,112,14,Credit Card,0
T7287,4059,764.46,Bill Payment,6,Mobile,San Francisco,1,73,3,Credit Card,0
T7288,3600,1118.63,ATM Withdrawal,22,Mobile,Miami,1,43,1,Credit Card,0
T7289,1123,576.81,Online Purchase,7,Mobile,Chicago,1,8,9,Credit Card,0
T7290,3655,1037.57,POS Payment,19,Tablet,Boston,0,65,1,Credit Card,1
T7291,3264,2259.42,Bill Payment,10,Tablet,Seattle,1,5,5,Credit Card,1
T7292,3050,,Online Purchase,4,Tablet,,0,102,10,Credit Card,0
T7293,3051,4011.34,POS Payment,18,Desktop,Miami,1,118,8,Credit Card,0
T7294,1467,2053.29,Bill Payment,14,Mobile,Seattle,0,78,1,Credit Card,0
T7295,4323,,Bill Payment,17,,Seattle,2,111,6,Credit Card,0
T7296,4358,576.37,ATM Withdrawal,11,Tablet,Houston,4,33,7,Credit Card,0
T7297,1882,2849.63,Online Purchase,12,Tablet,San Francisco,0,1,13,Credit Card,0
T7298,3340,4768.95,POS Payment,8,Desktop,New York,2,21,2,Credit Card,0
T7299,1359,652.98,Online Purchase,9,Desktop,Seattle,2,15,3,Credit Card,0
T7300,4669,3432.54,Online Purchase,8,Desktop,San Francisco,1,30,14,Credit Card,0
T7301,2459,3867.14,Online Purchase,3,Mobile,Boston,2,76,3,Credit Card,0
T7302,4344,2341.74,Bank Transfer,7,Mobile,Miami,1,29,6,Credit Card,0
T7303,3768,541.7,ATM Withdrawal,,Desktop,San Francisco,4,38,13,Credit Card,0
T7304,2424,4997.81,Online Purchase,7,Desktop,Chicago,3,69,6,Credit Card,0
T7305,3293,2842.21,Bank Transfer,2,Mobile,Miami,2,3,11,Credit Card,1
T7306,2892,843.9,Bill Payment,19,Desktop,Houston,4,5,5,Credit Card,0
T7307,1042,2154.09,ATM Withdrawal,20,Desktop,New York,2,52,7,Credit Card,0
T7308,3888,2664.88,Online Purchase,8,Desktop,San Francisco,2,89,1,Credit Card,0
T7309,2480,385.47,POS Payment,12,Mobile,,1,92,9,Credit Card,0
T7310,1606,4134.83,ATM Withdrawal,22,Mobile,Chicago,2,96,10,Credit Card,0
T7311,2135,1289.87,ATM Withdrawal,20,Desktop,Miami,4,71,7,Credit Card,0
T7312,2053,1131.77,Bank Transfer,9,Desktop,San Francisco,0,47,12,Credit Card,0
T7313,4545,1588.28,Bill Payment,20,Tablet,,0,19,11,Credit Card,0
T7314,4205,2850.24,Online Purchase,4,Mobile,Houston,3,73,12,Credit Card,0
T7315,1311,2690.42,Bank Transfer,12,Mobile,Los Angeles,0,40,10,Credit Card,0
T7316,4338,1995.12,Bank Transfer,9,Tablet,Chicago,3,2,4,Credit Card,0
T7317,3007,3236.13,Bill Payment,22,Desktop,Boston,1,39,2,Credit Card,0
T7318,1427,4244.34,Bank Transfer,6,Tablet,Chicago,2,7,2,Credit Card,0
T7319,1468,1999.23,Bank Transfer,7,Mobile,San Francisco,2,63,2,Credit Card,0
T7320,2604,298.23,Online Purchase,20,Tablet,Miami,2,96,4,Credit Card,0
T7321,3817,1662.33,Bank Transfer,13,Unknown Device,Houston,2,56,12,Credit Card,0
T7322,1586,1843.69,Bank Transfer,0,Desktop,Chicago,4,30,13,Credit Card,0
T7323,1453,,Online Purchase,20,Mobile,Chicago,0,72,14,Credit Card,0
T7324,4617,3942.21,ATM Withdrawal,11,Tablet,Chicago,0,48,1,Credit Card,0
T7325,1907,3606.99,ATM Withdrawal,11,Mobile,San Francisco,2,89,5,Credit Card,0
T7326,4689,4980.57,POS Payment,6,Tablet,Seattle,3,10,4,Credit Card,0
T7327,1554,3137.52,Online Purchase,19,Tablet,Chicago,4,22,3,Credit Card,0
T7328,3082,365.48,Bill Payment,20,Mobile,Chicago,0,101,5,Credit Card,0
T7329,2525,98.46,Bank Transfer,5,Desktop,Miami,3,64,13,Credit Card,0
T7330,2391,4295.78,ATM Withdrawal,16,Tablet,Miami,1,50,3,Credit Card,0
T7331,4031,880.77,Bank Transfer,7,Desktop,San Francisco,3,37,6,Credit Card,0
T7332,4360,1984.92,Bill Payment,18,Desktop,Boston,4,108,3,Credit Card,0
T7333,4450,4795.85,Bill Payment,2,Unknown Device,San Francisco,1,18,4,Credit Card,0
T7334,2814,,Bank Transfer,3,Tablet,Boston,1,15,6,Credit Card,0
T7335,1148,652.61,POS Payment,22,Tablet,Boston,0,30,1,Credit Card,0
T7336,4848,4093.76,POS Payment,22,Mobile,,2,67,11,Credit Card,0
T7337,4200,2815.04,Online Purchase,3,Tablet,Chicago,3,29,10,Credit Card,0
T7338,1388,3155.86,POS Payment,2,Desktop,New York,0,44,8,Credit Card,0
T7339,3965,4255.45,Bill Payment,8,Mobile,Chicago,4,54,4,Credit Card,0
T7340,3766,2874.23,Bill Payment,2,Tablet,Los Angeles,3,67,9,Credit Card,0
T7341,1848,1450.1,POS Payment,2,Unknown Device,Houston,2,23,3,Credit Card,0
T7342,2651,4056.09,ATM Withdrawal,19,Tablet,San Francisco,3,47,1,Credit Card,1
T7343,1976,2828.72,ATM Withdrawal,3,Desktop,Los Angeles,4,64,6,Credit Card,0
T7344,2687,,Online Purchase,6,Desktop,Boston,2,108,12,Credit Card,0
T7345,3717,2363.92,Bill Payment,2,Mobile,Seattle,1,13,11,Credit Card,0
T7346,4539,634.89,POS Payment,2,Mobile,,1,74,9,Credit Card,0
T7347,1425,2523.24,Bill Payment,20,Mobile,Chicago,2,79,14,Credit Card,0
T7348,1254,898.68,Bank Transfer,18,Mobile,Boston,0,25,14,Credit Card,0
T7349,3571,1647.91,ATM Withdrawal,9,Tablet,Seattle,3,4,7,Credit Card,0
T7350,2873,1706.17,ATM Withdrawal,23,Tablet,Los Angeles,2,88,8,Credit Card,0
T7351,1045,727.14,Bill Payment,4,Tablet,Boston,4,85,5,Credit Card,0
T7352,4201,1915.76,ATM Withdrawal,12,Desktop,Chicago,1,62,11,Credit Card,0
T7353,2376,470.53,Online Purchase,12,Tablet,Miami,0,93,7,Credit Card,0
T7354,2226,511.09,Bank Transfer,11,Unknown Device,Boston,4,53,11,Credit Card,0
T7355,2249,3371.85,Online Purchase,14,Desktop,Miami,1,61,12,Credit Card,0
T7356,1563,3601.68,Bank Transfer,20,Mobile,Boston,1,67,1,Credit Card,0
T7357,4876,1664.34,POS Payment,22,Desktop,Miami,2,4,3,Credit Card,0
T7358,2437,4400.47,POS Payment,13,Mobile,Boston,1,48,9,Credit Card,0
T7359,2802,4007.13,POS Payment,7,Tablet,Chicago,3,98,2,Credit Card,0
T7360,1065,1463.67,ATM Withdrawal,2,Desktop,Chicago,4,92,10,Credit Card,0
T7361,4281,3705.37,ATM Withdrawal,15,,Boston,4,118,8,Credit Card,1
T7362,3731,3594.41,Online Purchase,11,Desktop,Miami,1,93,13,Credit Card,0
T7363,3618,4182.31,Bill Payment,21,Tablet,Miami,1,97,13,Credit Card,0
T7364,2482,3553.66,Online Purchase,0,Mobile,Chicago,1,63,3,Credit Card,0
T7365,4086,4370.65,Online Purchase,12,Tablet,,3,25,2,Credit Card,0
T7366,3821,666.34,Bank Transfer,5,Mobile,Los Angeles,2,100,2,Credit Card,0
T7367,2948,3135.82,ATM Withdrawal,22,Tablet,Miami,2,26,14,Credit Card,1
T7368,2721,145.72,ATM Withdrawal,12,Tablet,Chicago,1,21,12,Credit Card,0
T7369,2767,3285.37,ATM Withdrawal,17,Mobile,Seattle,1,65,11,Credit Card,0
T7370,4621,4781.9,Online Purchase,6,Tablet,Boston,0,95,7,Credit Card,0
T7371,2678,4214.73,Online Purchase,13,Tablet,New York,2,2,9,Credit Card,0
T7372,3745,1582.39,Bank Transfer,,Tablet,Houston,4,110,4,Credit Card,0
T7373,3656,4012.86,ATM Withdrawal,8,Desktop,Boston,3,14,9,Credit Card,0
T7374,4428,2617.2,POS Payment,17,Mobile,Seattle,3,101,9,Credit Card,1
T7375,4877,1476.74,POS Payment,0,Mobile,Seattle,2,14,10,Credit Card,0
T7376,4072,4548.37,Online Purchase,23,Mobile,Boston,1,23,14,Credit Card,0
T7377,3446,49997.8,ATM Withdrawal,0,Desktop,New York,4,40,11,Credit Card,0
T7378,2880,1905.33,POS Payment,10,Desktop,San Francisco,3,12,10,Credit Card,0
T7379,3812,716.59,ATM Withdrawal,22,Mobile,Miami,1,68,5,Credit Card,0
T7380,1682,2974.91,POS Payment,6,Mobile,Miami,2,45,4,Credit Card,0
T7381,3894,4191.08,POS Payment,10,Desktop,,0,33,4,Credit Card,0
T7382,3540,3866.97,Bank Transfer,15,Mobile,Houston,1,46,5,Credit Card,0
T7383,3042,49997.8,ATM Withdrawal,18,Tablet,Seattle,0,95,6,Credit Card,0
T7384,1969,1745,Online Purchase,7,Tablet,Los Angeles,3,8,2,Credit Card,0
T7385,2109,1217.66,POS Payment,10,Tablet,Miami,1,112,3,Credit Card,0
T7386,4070,49997.8,POS Payment,22,Desktop,Chicago,3,115,1,Credit Card,0
T7387,1371,2133.15,ATM Withdrawal,19,Mobile,Boston,0,16,11,Credit Card,0
T7388,2625,417.98,POS Payment,3,Desktop,San Francisco,4,44,2,Credit Card,0
T7389,2996,2782.69,ATM Withdrawal,21,Desktop,Seattle,3,1,14,Credit Card,0
T7390,2075,1338.71,ATM Withdrawal,6,Mobile,San Francisco,0,117,5,Credit Card,0
T7391,2554,72.4,POS Payment,0,Mobile,Chicago,3,100,4,Credit Card,0
T7392,2503,2778.83,POS Payment,1,Desktop,Chicago,3,2,9,Credit Card,0
T7393,2153,4228.02,Online Purchase,18,Tablet,,3,83,6,Credit Card,0
T7394,2123,4982.94,Bank Transfer,18,Mobile,Chicago,1,29,1,Credit Card,0
T7395,3377,2345.27,POS Payment,18,Desktop,Seattle,0,70,2,Credit Card,0
T7396,4613,892.41,ATM Withdrawal,5,Tablet,Houston,1,36,5,Credit Card,0
T7397,2595,4243.62,POS Payment,11,Desktop,Seattle,3,69,2,Credit Card,0
T7398,3276,3611.24,Online Purchase,,Desktop,Houston,3,6,13,Credit Card,0
T7399,4837,840.28,Bill Payment,,Desktop,Chicago,0,99,7,Credit Card,0
T7400,4375,3117.19,Online Purchase,11,Desktop,New York,3,104,13,Credit Card,0
T7401,1743,2090.11,Online Purchase,14,Desktop,Seattle,0,89,8,Credit Card,0
T7402,4270,4080.67,POS Payment,17,Tablet,Houston,4,62,10,Credit Card,0
T7403,1432,2221.08,POS Payment,7,Desktop,Houston,1,42,5,Credit Card,0
T7404,1373,2355.71,POS Payment,0,Tablet,San Francisco,0,26,13,Credit Card,0
T7405,2774,4377.25,Online Purchase,1,Tablet,New York,3,57,10,Credit Card,0
T7406,2573,4213.24,ATM Withdrawal,5,Desktop,San Francisco,1,27,9,Credit Card,0
T7407,2930,4614.6,POS Payment,10,Tablet,New York,4,58,8,Credit Card,0
T7408,1348,1505.8,Bank Transfer,17,Mobile,Seattle,3,54,6,Credit Card,1
T7409,1025,1378.48,Bank Transfer,3,Mobile,San Francisco,2,9,2,Credit Card,0
T7410,1369,4950.37,Bank Transfer,22,Tablet,Miami,4,61,1,Credit Card,0
T7411,4085,552.03,Bill Payment,12,Mobile,San Francisco,1,47,13,Credit Card,0
T7412,2635,943.46,Bill Payment,5,Desktop,Miami,0,80,11,Credit Card,0
T7413,1278,2130.14,Online Purchase,20,Mobile,Boston,4,85,1,Credit Card,0
T7414,2657,1397.26,Bank Transfer,23,Mobile,Miami,0,71,6,Credit Card,0
T7415,2048,1676.86,Bill Payment,6,Tablet,Houston,3,35,14,Credit Card,0
T7416,1955,4961.41,Online Purchase,11,Mobile,Boston,1,59,14,Credit Card,0
T7417,2293,1568.55,ATM Withdrawal,17,Mobile,Boston,2,26,4,Credit Card,0
T7418,3342,3160.87,Bill Payment,15,Mobile,Los Angeles,3,68,12,Credit Card,0
T7419,4757,1831.44,Bank Transfer,5,Mobile,Chicago,4,45,13,Credit Card,1
T7420,2649,1891.77,Online Purchase,15,Mobile,Seattle,2,21,9,Credit Card,0
T7421,3016,473.68,ATM Withdrawal,12,Desktop,Miami,4,85,14,Credit Card,0
T7422,4109,412.36,ATM Withdrawal,8,Unknown Device,Seattle,2,6,7,Credit Card,0
T7423,2733,4909.64,Bill Payment,7,Tablet,,1,91,11,Credit Card,0
T7424,2671,2419.72,Online Purchase,12,Mobile,New York,2,63,7,Credit Card,0
T7425,3614,3236.42,Bill Payment,11,Tablet,Boston,1,30,4,Credit Card,0
T7426,4811,4945.35,Bank Transfer,14,Desktop,Miami,3,103,12,Credit Card,0
T7427,1484,1160.38,ATM Withdrawal,16,Desktop,Miami,4,13,6,Credit Card,0
T7428,1848,788.93,ATM Withdrawal,5,Desktop,Miami,2,58,11,Credit Card,0
T7429,3290,2051.87,Bank Transfer,0,Mobile,Seattle,0,6,12,Credit Card,0
T7430,1846,,POS Payment,15,Tablet,Houston,0,28,4,Credit Card,0
T7431,2702,3108.69,ATM Withdrawal,17,Mobile,Chicago,2,24,2,Credit Card,0
T7432,1759,829.82,POS Payment,6,Unknown Device,Miami,1,59,6,Credit Card,0
T7433,2917,2850.32,Bill Payment,17,Mobile,Houston,4,85,13,Credit Card,0
T7434,1678,913.71,Online Purchase,1,Tablet,Miami,4,2,5,Credit Card,0
T7435,1730,2610.78,Bank Transfer,19,Tablet,San Francisco,3,31,10,Credit Card,0
T7436,1391,4136.31,Bank Transfer,0,Mobile,Seattle,0,113,14,Credit Card,0
T7437,4837,2434.39,Online Purchase,13,Mobile,Los Angeles,4,107,2,Credit Card,1
T7438,1095,3234.15,ATM Withdrawal,11,Desktop,Seattle,3,7,8,Credit Card,0
T7439,4559,437.91,Bank Transfer,8,Desktop,Houston,4,38,7,Credit Card,0
T7440,3945,181.74,Bank Transfer,2,Tablet,Seattle,2,110,1,Credit Card,0
T7441,2007,1260.65,Online Purchase,8,Desktop,New York,2,28,14,Credit Card,0
T7442,2317,529.54,Online Purchase,5,Unknown Device,Boston,3,44,3,Credit Card,0
T7443,4241,2145.77,ATM Withdrawal,21,Desktop,Miami,3,93,3,Credit Card,0
T7444,3278,3510.69,POS Payment,6,Tablet,,1,8,12,Credit Card,0
T7445,1296,2853.52,ATM Withdrawal,4,Tablet,Boston,4,33,5,Credit Card,0
T7446,4128,4575.34,POS Payment,9,,Boston,3,93,11,Credit Card,0
T7447,1239,4682.19,Online Purchase,12,Tablet,,1,36,7,Credit Card,1
T7448,1453,2900.97,POS Payment,21,Tablet,New York,4,86,4,Credit Card,0
T7449,2249,3687.88,Online Purchase,13,Tablet,New York,3,101,1,Credit Card,0
T7450,1694,4829.11,Online Purchase,,Desktop,San Francisco,3,65,3,Credit Card,0
T7451,1948,3694.81,Bank Transfer,12,Desktop,Chicago,4,25,3,Credit Card,0
T7452,1106,1360.42,Bill Payment,12,Unknown Device,Houston,3,111,14,Credit Card,0
T7453,3491,2975.83,ATM Withdrawal,11,Desktop,Houston,4,52,7,Credit Card,0
T7454,1271,2745.68,Bank Transfer,19,,Miami,0,75,8,Credit Card,0
T7455,2532,4517.84,POS Payment,3,Mobile,,2,71,14,Credit Card,0
T7456,1706,4087.62,ATM Withdrawal,19,Desktop,Houston,3,67,6,Credit Card,0
T7457,4042,4531.1,Bill Payment,23,Unknown Device,Chicago,0,2,10,Credit Card,0
T7458,2615,2341.01,Online Purchase,0,Desktop,Seattle,4,111,3,Credit Card,0
T7459,2513,274.36,POS Payment,19,Mobile,Houston,2,33,8,Credit Card,0
T7460,4530,2958.3,ATM Withdrawal,16,Mobile,Miami,2,86,5,Credit Card,0
T7461,3469,2837.11,Online Purchase,5,Desktop,Boston,2,119,11,Credit Card,0
T7462,4671,4402.74,ATM Withdrawal,9,Desktop,Seattle,3,98,14,Credit Card,0
T7463,4040,4068.09,ATM Withdrawal,13,Desktop,Miami,2,62,7,Credit Card,0
T7464,2976,2872.49,POS Payment,6,Mobile,Los Angeles,1,50,2,Credit Card,0
T7465,2605,2471.34,Bill Payment,9,Mobile,Boston,1,111,6,Credit Card,0
T7466,4195,4439.21,Bank Transfer,,Tablet,New York,3,93,9,Credit Card,0
T7467,1987,4928.72,ATM Withdrawal,21,Desktop,Houston,0,25,2,Credit Card,0
T7468,2620,4162.36,Bill Payment,6,Mobile,Seattle,0,35,5,Credit Card,0
